Comunidad,Provincia,Municipio,Nombre,punto_muestreo,adoptada_por,utm_x,utm_y,fecha_toma,escherichia_coli,enterococo,observaciones
Castilla La Mancha,Guadalajara,Alocén,Embalse Entrepeñas Alocén 02,1,,,,,,,
Castilla La Mancha,Guadalajara,Durón,Embalse Entrepeñas Durón,1,,,,,,,
Castilla La Mancha,Guadalajara,Pálmaces de Jadraque,Embalse Palmaces Pálmaces De Jadraque,1,,,,,,,
Castilla La Mancha,Guadalajara,Toba (La),Embalse Alcorlo Toba (la),1,,,,,,,
Castilla La Mancha,Guadalajara,Trillo,Rio Tajo Trillo,1,,,,,,,
Castilla La Mancha,Guadalajara,Zaorejas,Rio Tajo Zaorejas,1,,,,,,,
Castilla La Mancha,Toledo,Cazalegas,Embalse Cazalegas Cazalegas,1,,,,,,,
Castilla La Mancha,Toledo,Escalona,Rio Alberche Escalona,1,,,,,,,
Castilla La Mancha,Toledo,Oropesa,Embalse Rosarito Oropesa,1,,,,,,,
Castilla La Mancha,Toledo,Villafranca de los Caballeros,Laguna Villafranca Villafranca De Los Caballeros 02,1,,,,,,,
Castilla La Mancha,Toledo,Villafranca de los Caballeros,Laguna Villafranca Villafranca De Los Caballeros 03,1,,,,,,,
Castilla La Mancha,Toledo,Villafranca de los Caballeros,Laguna Villafranca Villafranca De Los Caballeros 04,1,,,,,,,
Castilla Y León,Ávila,Arenas de San Pedro,Rio Del Arenal Arenas De San Pedro,1,,,,,,,
Castilla Y León,Ávila,Arenas de San Pedro,Rio Pelayo Arenas De San Pedro,1,,,,,,,
Castilla Y León,Ávila,Gavilanes,Garganta Rio Tietar Gavilanes,1,,,,,,,
Castilla Y León,Ávila,Horcajada (La),Rio Tormes Horcajada (la),1,,,,,,,
Castilla Y León,Ávila,Hornillo (El),Rio Cantos Hornillo (el) 02,1,,,,,,,
Castilla Y León,Ávila,Navalacruz,Arroyo Cimorro Navalacruz,1,,,,,,,
Castilla Y León,Ávila,Navalonguilla,Garganta De Los Caballeros Navalonguilla,1,,,,,,,
Castilla Y León,Burgos,Arija,Embalse Ebro Arija,1,,,,,,,
Castilla Y León,Burgos,Burgos,Rio Arlanzon Burgos,1,,,,,,,
Castilla Y León,León,Carucedo,Lago Carucedo Carucedo,1,,,,,,,
Castilla Y León,León,Cimanes del Tejar,Rio Orbigo Cimanes Del Tejar 02,1,,,,,,,
Castilla Y León,León,Igüeña,Rio Boeza Igüeña,1,,,,,,,
Castilla Y León,León,Llamas de la Ribera,Rio Orbigo Llamas De La Ribera 02,1,,,,,,,
Castilla Y León,León,Llamas de la Ribera,Rio Orbigo Llamas De La Ribera,1,,,,,,,
Castilla Y León,Palencia,Aguilar de Campoo,Embalse Aguilar De Campoo Aguilar De Campoo,1,,,,,,,
Castilla Y León,Palencia,Cervera de Pisuerga,Embalse De Ruesga Cervera De Pisuerga,1,,,,,,,
Castilla Y León,Salamanca,Puente del Congosto,Rio Tormes Puente Del Congosto,1,,,,,,,
Castilla Y León,Segovia,Maderuelo,Embalse Linares Del Arroyo Maderuelo,1,,,,,,,
Castilla Y León,Soria,Cidones,Embalse Cuerda Del Pozo Cidones,1,,,,,,,
Castilla Y León,Soria,San Esteban de Gormaz,Rio Duero San Esteban De Gormaz,1,,,,,,,
Castilla Y León,Soria,Soria,Embalse Cuerda Del Pozo Soria,1,,,,,,,
Castilla Y León,Soria,Soria,Embalse Cuerda Del Pozo Soria,2,,,,,,,
Castilla Y León,Soria,Vinuesa,Embalse Cuerda Del Pozo Vinuesa,1,,,,,,,
Castilla Y León,Valladolid,Valladolid,Rio Pisuerga Valladolid,1,,,,,,,
Castilla Y León,Zamora,Camarzana de Tera,Rio Tera Camarzana De Tera,1,,,,,,,
Castilla Y León,Zamora,Galende,Lago Sanabria Galende,1,,,,,,,
Castilla Y León,Zamora,Galende,Lago Sanabria Galende,2,,,,,,,
Castilla Y León,Zamora,Galende,Lago Sanabria Galende,3,,,,,,,
Castilla Y León,Zamora,Galende,Lago Sanabria Galende,4,,,,,,,
Castilla Y León,Zamora,Muelas del Pan,Embalse Ricobayo Muelas Del Pan,1,,,,,,,
Castilla Y León,Zamora,Villardeciervos,Embalse Valparaiso Villardeciervos,1,,,,,,,
Cataluña,Barcelona,Arenys de Mar,Playa De Cavaió,1,,,,,,,
Cataluña,Barcelona,Arenys de Mar,Playa De La Musclera,1,,,,,,,
Cataluña,Barcelona,Arenys de Mar,Playa De La Picòrdia,1,,,,,,,
Cataluña,Barcelona,Arenys de Mar,Playa De Les Roques D'en Lluc,1,,,,,,,
Cataluña,Barcelona,Badalona,Playa De Badalona,1,,,,,,,
Cataluña,Barcelona,Badalona,Playa De Badalona,2,,,,,,,
Cataluña,Barcelona,Badalona,Playa De Badalona,3,,,,,,,
Cataluña,Barcelona,Badalona,Playa De Badalona,4,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De La Barceloneta,1,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De La Mar Bella,1,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De La Nova Icària,1,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De La Nova Mar Bella,1,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De Llevant,1,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De Sant Sebastià,1,,,,,,,
Cataluña,Barcelona,Barcelona,Playa De Sant Sebastià,2,,,,,,,
Cataluña,Barcelona,Barcelona,Playa Del Bogatell,1,,,,,,,
Cataluña,Barcelona,Barcelona,Playa Del Somorrostro,1,,,,,,,
Cataluña,Barcelona,Barcelona,Playa Zona De Banys Fòrum,1,,,,,,,
Cataluña,Barcelona,Cabrera de Mar,Playa De Cabrera,1,,,,,,,
Cataluña,Barcelona,Caldes d'Estrac,Playa De La Riera,1,,,,,,,
Cataluña,Barcelona,Caldes d'Estrac,Playa Dels Tres Micos,1,,,,,,,
Cataluña,Barcelona,Calella,Playa De Garbí,1,,,,,,,
Cataluña,Barcelona,Calella,Playa De Gran De Calella,1,,,,,,,
Cataluña,Barcelona,Calella,Playa De Les Roques,1,,,,,,,
Cataluña,Barcelona,Canet de Mar,Playa De Canet,1,,,,,,,
Cataluña,Barcelona,Canet de Mar,Playa De Cavaió,1,,,,,,,
Cataluña,Barcelona,Castelldefels,Playa De Castelldefels,1,,,,,,,
Cataluña,Barcelona,Castelldefels,Playa De Castelldefels,2,,,,,,,
Cataluña,Barcelona,Castelldefels,Playa De Castelldefels,3,,,,,,,
Cataluña,Barcelona,Castelldefels,Playa De Castelldefels,4,,,,,,,
Cataluña,Barcelona,Cubelles,Playa De La Mota De Sant Pere,1,,,,,,,
Cataluña,Barcelona,Cubelles,Playa Llarga,1,,,,,,,
Cataluña,Barcelona,Gavà,Playa De Gavà,1,,,,,,,
Cataluña,Barcelona,Gavà,Playa De Gavà,2,,,,,,,
Cataluña,Barcelona,Gavà,Playa De Gavà,3,,,,,,,
Cataluña,Barcelona,Malgrat de Mar,Playa De La Punta De La Tordera-de La Conca,1,,,,,,,
Cataluña,Barcelona,Malgrat de Mar,Playa De L'astillero,1,,,,,,,
Cataluña,Barcelona,Malgrat de Mar,Playa De Malgrat Centre,1,,,,,,,
Cataluña,Barcelona,Masnou (El),Playa Del Masnou,1,,,,,,,
Cataluña,Barcelona,Masnou (El),Playa D'ocata,1,,,,,,,
Cataluña,Barcelona,Masnou (El),Playa D'ocata,2,,,,,,,
Cataluña,Barcelona,Mataró,Playa De Ponent,1,,,,,,,
Cataluña,Barcelona,Mataró,Playa De Sant Simó,1,,,,,,,
Cataluña,Barcelona,Mataró,Playa Del Callao,1,,,,,,,
Cataluña,Barcelona,Mataró,Playa Del Varador,1,,,,,,,
Cataluña,Barcelona,Montgat,Playa De Montgat,1,,,,,,,
Cataluña,Barcelona,Pineda de Mar,Playa Del Poblenou-la Riera,1,,,,,,,
Cataluña,Barcelona,Pineda de Mar,Playa Dels Pescadors,1,,,,,,,
Cataluña,Barcelona,Pineda de Mar,Playa Dels Pins,1,,,,,,,
Cataluña,Barcelona,Prat de Llobregat (El),Playa Del Prat,1,,,,,,,
Cataluña,Barcelona,Premià de Mar,Playa De Llevant,1,,,,,,,
Cataluña,Barcelona,Premià de Mar,Playa Del Pla De L'ós,1,,,,,,,
Cataluña,Barcelona,Sant Adrià de Besòs,Playa Del Parc Del Litoral,1,,,,,,,
Cataluña,Barcelona,Sant Adrià de Besòs,Playa Del Parc Del Nord-est,1,,,,,,,
Cataluña,Barcelona,Sant Andreu de Llavaneres,Playa De S.A. De Llavaneres,1,,,,,,,
Cataluña,Barcelona,Sant Pol de Mar,Playa De La Platjola I El Morer,1,,,,,,,
Cataluña,Barcelona,Sant Pol de Mar,Playa De Sant Pol,1,,,,,,,
Cataluña,Barcelona,Sant Pol de Mar,Playa Del Farell,1,,,,,,,
Cataluña,Barcelona,Sant Pol de Mar,Playa Del Grau,1,,,,,,,
Cataluña,Barcelona,Sant Pol de Mar,Playa Del Molí,1,,,,,,,
Cataluña,Barcelona,Sant Vicenç de Montalt,Playa De S. Vicenç De Montalt,1,,,,,,,
Cataluña,Barcelona,Santa Susanna,Playa De Santa Susanna,1,,,,,,,
Cataluña,Barcelona,Santa Susanna,Playa De Santa Susanna,2,,,,,,,
Cataluña,Barcelona,Sitges,Playa D'aiguadolç,1,,,,,,,
Cataluña,Barcelona,Sitges,Playa De La Barra,1,,,,,,,
Cataluña,Barcelona,Sitges,Playa De La Ribera,1,,,,,,,
Cataluña,Barcelona,Sitges,Playa De Les Botigues,1,,,,,,,
Cataluña,Barcelona,Sitges,Playa De L'estanyol,1,,,,,,,
Cataluña,Barcelona,Sitges,Playa De Sant Sebastià,1,,,,,,,
Cataluña,Barcelona,Sitges,Playa De Terramar,1,,,,,,,
Cataluña,Barcelona,Sitges,Playa Del Garraf,1,,,,,,,
Cataluña,Barcelona,Sitges,Playa Dels Balmins,1,,,,,,,
Cataluña,Barcelona,Viladecans,Playa De Viladecans,1,,,,,,,
Cataluña,Barcelona,Viladecans,Playa De Viladecans,2,,,,,,,
Cataluña,Barcelona,Vilanova i la Geltrú,Playa D'adarró,1,,,,,,,
Cataluña,Barcelona,Vilanova i la Geltrú,Playa De Ribes-roges,1,,,,,,,
Cataluña,Barcelona,Vilanova i la Geltrú,Playa De Sant Gervasi,1,,,,,,,
Cataluña,Barcelona,Vilanova i la Geltrú,Playa Del Far De S. Cristòfol,1,,,,,,,
Cataluña,Barcelona,Vilanova i la Geltrú,Playa D'ibersol,1,,,,,,,
Cataluña,Barcelona,Vilassar de Mar,Playa De Vilassar,1,,,,,,,
Cataluña,Barcelona,Vilassar de Mar,Playa De Vilassar,2,,,,,,,
Cataluña,Girona,Begur,Playa D'aiguablava,1,,,,,,,
Cataluña,Girona,Begur,Playa De Sa Riera,1,,,,,,,
Cataluña,Girona,Begur,Playa De Sa Tuna,1,,,,,,,
Cataluña,Girona,Begur,Playa Del Racó,1,,,,,,,
Cataluña,Girona,Begur,Playa D'illa Roja,1,,,,,,,
Cataluña,Girona,Begur,Playa Fonda,1,,,,,,,
Cataluña,Girona,Blanes,Playa De Blanes,1,,,,,,,
Cataluña,Girona,Blanes,Playa De Sabanell,1,,,,,,,
Cataluña,Girona,Blanes,Playa De Sabanell,2,,,,,,,
Cataluña,Girona,Blanes,Playa De Sant Francesc,1,,,,,,,
Cataluña,Girona,Cadaqués,Playa D'en Ros,1,,,,,,,
Cataluña,Girona,Cadaqués,Playa Es Llané Gran,1,,,,,,,
Cataluña,Girona,Cadaqués,Playa Gran De Cadaqués,1,,,,,,,
Cataluña,Girona,Calonge,Playa Cala Cristus-ses Torretes,1,,,,,,,
Cataluña,Girona,Calonge,Playa De Sant Antoni,1,,,,,,,
Cataluña,Girona,Calonge,Playa De Torre Valentina,1,,,,,,,
Cataluña,Girona,Calonge,Playa D'es Monestrí,1,,,,,,,
Cataluña,Girona,Castelló d'Empúries,Playa De Can Comes,1,,,,,,,
Cataluña,Girona,Castelló d'Empúries,Playa De La Muga,1,,,,,,,
Cataluña,Girona,Castelló d'Empúries,Playa De La Rubina,1,,,,,,,
Cataluña,Girona,Castelló d'Empúries,Playa D'empuriabrava,1,,,,,,,
Cataluña,Girona,Castell-Platja d'Aro,Playa Cala Rovira,1,,,,,,,
Cataluña,Girona,Castell-Platja d'Aro,Playa De Platja D'aro,1,,,,,,,
Cataluña,Girona,Castell-Platja d'Aro,Playa De Platja D'aro,2,,,,,,,
Cataluña,Girona,Castell-Platja d'Aro,Playa De Sa Conca,1,,,,,,,
Cataluña,Girona,Colera,Playa De Garbet,1,,,,,,,
Cataluña,Girona,Colera,Playa D'en Goixa,1,,,,,,,
Cataluña,Girona,Escala (L'),Playa De Les Muscleres,1,,,,,,,
Cataluña,Girona,Escala (L'),Playa De Riells,1,,,,,,,
Cataluña,Girona,Escala (L'),Playa Del Moll Grec,1,,,,,,,
Cataluña,Girona,Escala (L'),Playa Del Rec,1,,,,,,,
Cataluña,Girona,Escala (L'),Playa La Platja,1,,,,,,,
Cataluña,Girona,Llançà,Playa De Grifeu,1,,,,,,,
Cataluña,Girona,Llançà,Playa De La Farella,1,,,,,,,
Cataluña,Girona,Llançà,Playa Del Cau Del Llop,1,,,,,,,
Cataluña,Girona,Llançà,Playa Del Port,1,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa Cala Canyelles,1,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa De Fenals,1,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa De Lloret,1,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa De Lloret,2,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa De Sa Boadella,1,,,,,,,
Cataluña,Girona,Lloret de Mar,Playa De Santa Cristina,1,,,,,,,
Cataluña,Girona,Mont-ras,Playa Del Crit,1,,,,,,,
Cataluña,Girona,Palafrugell,Playa De Llafranc,1,,,,,,,
Cataluña,Girona,Palafrugell,Playa De Port Bo,1,,,,,,,
Cataluña,Girona,Palafrugell,Playa De Tamariu,1,,,,,,,
Cataluña,Girona,Palafrugell,Playa Del Canadell,1,,,,,,,
Cataluña,Girona,Palafrugell,Playa Del Golfet,1,,,,,,,
Cataluña,Girona,Palamós,Playa Cala Estreta,1,,,,,,,
Cataluña,Girona,Palamós,Playa Cala Margarida,1,,,,,,,
Cataluña,Girona,Palamós,Playa De Castell,1,,,,,,,
Cataluña,Girona,Palamós,Playa De La Fosca,1,,,,,,,
Cataluña,Girona,Palamós,Playa Gran De Palamós,1,,,,,,,
Cataluña,Girona,Pals,Playa Del Grau,1,,,,,,,
Cataluña,Girona,Pals,Playa Gran De Pals,1,,,,,,,
Cataluña,Girona,Port de la Selva (El),Playa De Tamariua,1,,,,,,,
Cataluña,Girona,Port de la Selva (El),Playa Del Pas,1,,,,,,,
Cataluña,Girona,Port de la Selva (El),Playa Del Port De La Selva,1,,,,,,,
Cataluña,Girona,Port de la Selva (El),Playa Del Port De La Vall,1,,,,,,,
Cataluña,Girona,Portbou,Playa De Portbou,1,,,,,,,
Cataluña,Girona,Roses,Playa Cala Montjoi,1,,,,,,,
Cataluña,Girona,Roses,Playa Canyelles Petites,1,,,,,,,
Cataluña,Girona,Roses,Playa De La Punta,1,,,,,,,
Cataluña,Girona,Roses,Playa De L'almadrava,1,,,,,,,
Cataluña,Girona,Roses,Playa De Roses,1,,,,,,,
Cataluña,Girona,Roses,Playa De Santa Margarida,1,,,,,,,
Cataluña,Girona,Roses,Playa Dels Palangrers,1,,,,,,,
Cataluña,Girona,Sant Feliu de Guíxols,Playa De Sant Feliu,1,,,,,,,
Cataluña,Girona,Sant Feliu de Guíxols,Playa De Sant Pol,1,,,,,,,
Cataluña,Girona,Sant Feliu de Guíxols,Playa De Sant Pol,2,,,,,,,
Cataluña,Girona,Sant Feliu de Guíxols,Playa Dels Canyerets,1,,,,,,,
Cataluña,Girona,Sant Pere Pescador,Playa De La Gola,1,,,,,,,
Cataluña,Girona,Sant Pere Pescador,Playa De Sant Pere Pescador,1,,,,,,,
Cataluña,Girona,Sant Pere Pescador,Playa De Sant Pere Pescador,2,,,,,,,
Cataluña,Girona,Santa Cristina d'Aro,Playa Del Senyor Ramon,1,,,,,,,
Cataluña,Girona,Torroella de Montgrí,Playa Cala Montgó,1,,,,,,,
Cataluña,Girona,Torroella de Montgrí,Playa De La Gola,1,,,,,,,
Cataluña,Girona,Torroella de Montgrí,Playa De L'estartit,1,,,,,,,
Cataluña,Girona,Torroella de Montgrí,Playa De L'estartit,2,,,,,,,
Cataluña,Girona,Torroella de Montgrí,Playa De L'estartit,3,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa Cala Giverola,1,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa Cala Salionç,1,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa De La Mar Menuda,1,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa De Llorell,1,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa De Tossa,1,,,,,,,
Cataluña,Girona,Tossa de Mar,Playa D'es Codolar,1,,,,,,,
Cataluña,Tarragona,Alcanar,Playa De La Martinenca,1,,,,,,,
Cataluña,Tarragona,Alcanar,Playa De Les Cases D'alcanar,1,,,,,,,
Cataluña,Tarragona,Alcanar,Playa Del Maricel,1,,,,,,,
Cataluña,Tarragona,Alcanar,Playa Del Marjal,1,,,,,,,
Cataluña,Tarragona,Altafulla,Playa D'altafulla,1,,,,,,,
Cataluña,Tarragona,Ametlla de Mar (L'),Playa Cala Forn,1,,,,,,,
Cataluña,Tarragona,Ametlla de Mar (L'),Playa De Calafató,1,,,,,,,
Cataluña,Tarragona,Ametlla de Mar (L'),Playa De L'alguer,1,,,,,,,
Cataluña,Tarragona,Ametlla de Mar (L'),Playa De L'estany,1,,,,,,,
Cataluña,Tarragona,Ametlla de Mar (L'),Playa De Pixavaques,1,,,,,,,
Cataluña,Tarragona,Ametlla de Mar (L'),Playa De Sant Jordi D'alfama,1,,,,,,,
Cataluña,Tarragona,Ampolla (L'),Playa D'avellaners,1,,,,,,,
Cataluña,Tarragona,Ampolla (L'),Playa De L'arenal,1,,,,,,,
Cataluña,Tarragona,Ampolla (L'),Playa Del Cap Roig,1,,,,,,,
Cataluña,Tarragona,Amposta,Playa De L'eucaliptus,1,,,,,,,
Cataluña,Tarragona,Calafell,Playa De Calafell,1,,,,,,,
Cataluña,Tarragona,Calafell,Playa De Calafell,2,,,,,,,
Cataluña,Tarragona,Calafell,Playa De L'estany-mas Mel,1,,,,,,,
Cataluña,Tarragona,Calafell,Playa De Segur De Calafell,1,,,,,,,
Cataluña,Tarragona,Calafell,Playa De Segur De Calafell,2,,,,,,,
Cataluña,Tarragona,Cambrils,Playa De Cap De Sant Pere,1,,,,,,,
Cataluña,Tarragona,Cambrils,Playa De Cavet,1,,,,,,,
Cataluña,Tarragona,Cambrils,Playa De La Dorada,1,,,,,,,
Cataluña,Tarragona,Cambrils,Playa De La Llosa,1,,,,,,,
Cataluña,Tarragona,Cambrils,Playa De L'ardiaca,1,,,,,,,
Cataluña,Tarragona,Cambrils,Playa De L'esquirol,1,,,,,,,
Cataluña,Tarragona,Cambrils,Playa De Vilafortuny,1,,,,,,,
Cataluña,Tarragona,Cambrils,Playa Del Prat D'en Forés,1,,,,,,,
Cataluña,Tarragona,Cambrils,Playa Horta De Santa Maria,1,,,,,,,
Cataluña,Tarragona,Creixell,Playa De Creixell,1,,,,,,,
Cataluña,Tarragona,Creixell,Playa De Creixell,2,,,,,,,
Cataluña,Tarragona,Cunit,Playa De Cunit,1,,,,,,,
Cataluña,Tarragona,Cunit,Playa De Cunit,2,,,,,,,
Cataluña,Tarragona,Deltebre,Playa De La Bassa D'arena,1,,,,,,,
Cataluña,Tarragona,Deltebre,Playa De La Marquesa,1,,,,,,,
Cataluña,Tarragona,Deltebre,Playa De Riumar,1,,,,,,,
Cataluña,Tarragona,Mont-roig del Camp,Playa Cala Vienesos-platja Dels Espenyals,1,,,,,,,
Cataluña,Tarragona,Mont-roig del Camp,Playa Cristall,1,,,,,,,
Cataluña,Tarragona,Mont-roig del Camp,Playa De La Casa Dels Lladres,1,,,,,,,
Cataluña,Tarragona,Mont-roig del Camp,Playa De La Pixerota,1,,,,,,,
Cataluña,Tarragona,Mont-roig del Camp,Playa De La Porquerola,1,,,,,,,
Cataluña,Tarragona,Perelló (El),Playa Cala De La Buena,1,,,,,,,
Cataluña,Tarragona,Perelló (El),Playa De L'àliga,1,,,,,,,
Cataluña,Tarragona,Perelló (El),Playa De Santa Llúcia,1,,,,,,,
Cataluña,Tarragona,Roda de Barà,Playa De La Costa Daurada,1,,,,,,,
Cataluña,Tarragona,Roda de Barà,Playa De La Punta Del Guineu,1,,,,,,,
Cataluña,Tarragona,Roda de Barà,Playa Llarga,1,,,,,,,
Cataluña,Tarragona,Salou,Playa Cala Crancs,1,,,,,,,
Cataluña,Tarragona,Salou,Playa Cala Font,1,,,,,,,
Cataluña,Tarragona,Salou,Playa Capellans,1,,,,,,,
Cataluña,Tarragona,Salou,Playa De Llevant,1,,,,,,,
Cataluña,Tarragona,Salou,Playa De Llevant,2,,,,,,,
Cataluña,Tarragona,Salou,Playa De Ponent,1,,,,,,,
Cataluña,Tarragona,Salou,Playa Llarga,1,,,,,,,
Cataluña,Tarragona,Sant Carles de la Ràpita,Playa De L'aluet,1,,,,,,,
Cataluña,Tarragona,Sant Carles de la Ràpita,Playa De Les Delícies,1,,,,,,,
Cataluña,Tarragona,Sant Carles de la Ràpita,Playa Del Parc De Garbí,1,,,,,,,
Cataluña,Tarragona,Sant Carles de la Ràpita,Playa Del Trabucador,1,,,,,,,
Cataluña,Tarragona,Sant Jaume d'Enveja,Playa Del Migjorn,1,,,,,,,
Cataluña,Tarragona,Sant Jaume d'Enveja,Playa Del Serrallo,1,,,,,,,
Cataluña,Tarragona,Tarragona,Playa De La Móra,1,,,,,,,
Cataluña,Tarragona,Tarragona,Playa De La Savinosa,1,,,,,,,
Cataluña,Tarragona,Tarragona,Playa De L'arrabassada,1,,,,,,,
Cataluña,Tarragona,Tarragona,Playa De Tamarit,1,,,,,,,
Cataluña,Tarragona,Tarragona,Playa Del Miracle,1,,,,,,,
Cataluña,Tarragona,Tarragona,Playa Llarga,1,,,,,,,
Cataluña,Tarragona,Tarragona,Playa Llarga,2,,,,,,,
Cataluña,Tarragona,Torredembarra,Playa De La Paella,1,,,,,,,
Cataluña,Tarragona,Torredembarra,Playa Del Barri Marítim,1,,,,,,,
Cataluña,Tarragona,Torredembarra,Playa Dels Muntanyans,1,,,,,,,
Cataluña,Tarragona,Vandellòs i l'Hospitalet de l'Infant,Playa De La Punta Del Riu,1,,,,,,,
Cataluña,Tarragona,Vandellòs i l'Hospitalet de l'Infant,Playa De L'almadrava,1,,,,,,,
Cataluña,Tarragona,Vandellòs i l'Hospitalet de l'Infant,Playa De L'arenal,1,,,,,,,
Cataluña,Tarragona,Vandellòs i l'Hospitalet de l'Infant,Playa Del Torn,1,,,,,,,
Cataluña,Tarragona,Vendrell (El),Playa De Coma-ruga,1,,,,,,,
Cataluña,Tarragona,Vendrell (El),Playa De Coma-ruga,2,,,,,,,
Cataluña,Tarragona,Vendrell (El),Playa De Sant Salvador,1,,,,,,,
Cataluña,Tarragona,Vendrell (El),Playa De Sant Salvador,2,,,,,,,
Cataluña,Tarragona,Vendrell (El),Playa Del Francàs,1,,,,,,,
Cataluña,Tarragona,Vila-seca,Playa De La Pineda,1,,,,,,,
Cataluña,Tarragona,Vila-seca,Playa Del Racó,1,,,,,,,
Cataluña,Barcelona,Vilada,Embalse La Baells Vilada,1,,,,,,,
Cataluña,Barcelona,Vilanova de Sau,Embalse Sau Vilanova De Sau,1,,,,,,,
Cataluña,Barcelona,Vilanova de Sau,Embalse Sau Vilanova De Sau 02,1,,,,,,,
Cataluña,Girona,Banyoles,Embalse Banyoles Banyoles,1,,,,,,,
Cataluña,Girona,Banyoles,Embalse Banyoles Banyoles,2,,,,,,,
Cataluña,Girona,Darnius,Embalse Boadella Darnius,1,,,,,,,
Cataluña,Lleida,Camarasa,Rio Segre Camarasa,1,,,,,,,
Cataluña,Lleida,Clariana de Cardener,Embalse Sant Ponç Clariana De Cardener,1,,,,,,,
Cataluña,Lleida,Conca de Dalt,Embalse Sant Antoni Conca De Dalt,1,,,,,,,
Cataluña,Lleida,Salàs de Pallars,Embalse Sant Antoni Salàs De Pallars,1,,,,,,,
Cataluña,Lleida,Talarn,Embalse Sant Antoni Talarn,1,,,,,,,
Cataluña,Tarragona,Cornudella de Montsant,Embalse Siurana Cornudella De Montsant,1,,,,,,,
Comunidad Valenciana,Alicante,Alfàs del Pi (l'),Playa Del Raco De L'albir,1,,,,,,,
Comunidad Valenciana,Alicante,Alicante,Playa De L'albufereta,1,,,,,,,
Comunidad Valenciana,Alicante,Alicante,Playa De L'almadrava,1,,,,,,,
Comunidad Valenciana,Alicante,Alicante,Playa De Sant Joan,1,,,,,,,
Comunidad Valenciana,Alicante,Alicante,Playa De Sant Joan,2,,,,,,,
Comunidad Valenciana,Alicante,Alicante,Playa De Tabarca,1,,,,,,,
Comunidad Valenciana,Alicante,Alicante,Playa Del Postiguet,1,,,,,,,
Comunidad Valenciana,Alicante,Alicante,Playa Del Postiguet,2,,,,,,,
Comunidad Valenciana,Alicante,Alicante,Playa Del Saladar,1,,,,,,,
Comunidad Valenciana,Alicante,Altea,Playa De Cap Blanc,1,,,,,,,
Comunidad Valenciana,Alicante,Altea,Playa De Cap Negret,1,,,,,,,
Comunidad Valenciana,Alicante,Altea,Playa De La Barreta,1,,,,,,,
Comunidad Valenciana,Alicante,Altea,Playa De La Roda,1,,,,,,,
Comunidad Valenciana,Alicante,Altea,Playa De L'olla,1,,,,,,,
Comunidad Valenciana,Alicante,Altea,Playa Del Mascarat,1,,,,,,,
Comunidad Valenciana,Alicante,Benidorm,Playa De Llevant,1,,,,,,,
Comunidad Valenciana,Alicante,Benidorm,Playa De Llevant,2,,,,,,,
Comunidad Valenciana,Alicante,Benidorm,Playa De Ponent,1,,,,,,,
Comunidad Valenciana,Alicante,Benidorm,Playa De Ponent,2,,,,,,,
Comunidad Valenciana,Alicante,Benidorm,Playa Del Mal Pas,1,,,,,,,
Comunidad Valenciana,Alicante,Benissa,Playa De Cala Fustera,1,,,,,,,
Comunidad Valenciana,Alicante,Benitachell,Playa De Cala Del Moraig,1,,,,,,,
Comunidad Valenciana,Alicante,Calpe,Playa De Cantal Roig,1,,,,,,,
Comunidad Valenciana,Alicante,Calpe,Playa De La Calalga,1,,,,,,,
Comunidad Valenciana,Alicante,Calpe,Playa De La Fossa,1,,,,,,,
Comunidad Valenciana,Alicante,Calpe,Playa De L'arenal-bol,1,,,,,,,
Comunidad Valenciana,Alicante,Calpe,Playa Del Port Blanc,1,,,,,,,
Comunidad Valenciana,Alicante,Campello (el),Playa Cala La Nuza,1,,,,,,,
Comunidad Valenciana,Alicante,Campello (el),Playa De L'almadrava,1,,,,,,,
Comunidad Valenciana,Alicante,Campello (el),Playa De Mutxavista,1,,,,,,,
Comunidad Valenciana,Alicante,Campello (el),Playa De Mutxavista,2,,,,,,,
Comunidad Valenciana,Alicante,Campello (el),Playa Del Carrer De La Mar,1,,,,,,,
Comunidad Valenciana,Alicante,Dénia,Playa De L' Almadrava,1,,,,,,,
Comunidad Valenciana,Alicante,Dénia,Playa De Les Bovetes,1,,,,,,,
Comunidad Valenciana,Alicante,Dénia,Playa De Les Deveses,1,,,,,,,
Comunidad Valenciana,Alicante,Dénia,Playa De Les Deveses,2,,,,,,,
Comunidad Valenciana,Alicante,Dénia,Playa De Les Marines,2,,,,,,,
Comunidad Valenciana,Alicante,Dénia,Playa De Les Marines,3,,,,,,,
