Comunidad,Provincia,Municipio,Nombre,punto_muestreo,adoptada_por,utm_x,utm_y,utm_huso,fecha_toma,escherichia_coli,enterococo,observaciones
Andalucía,Huelva,Palos de la Frontera,Playa Mazagon/castilla,3,@akizuky_,693083,4111294,29,19/09/2011,8 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Huelva,Palos de la Frontera,Playa Mazagon/castilla,4,@akizuky_,696580,4110160,29,19/09/2011,0 UFC/100 mL,5 UFC/100 mL,Sin Calificar
Andalucía,Huelva,Palos de la Frontera,Playa Mazagon/castilla,5,@akizuky_,696306,4110346,29,19/09/2011,17 UFC/100 mL, 0 UFC/100 mL,Sin Calificar
Andalucía,Huelva,Punta Umbría,Playa El Portil,1,@arquio,672918,4119790,29,19/09/2011,0 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Huelva,Punta Umbría,Playa Enebrales-la Bota,1,@albaras,679144,4117146,29,19/09/2011,4 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Huelva,Punta Umbría,Playa Enebrales-la Bota,2,@albaras,678049,4117747,29,19/09/2011,0 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Huelva,Punta Umbría,Playa Enebrales-la Bota,3,@albaras,674967,4119146,29,19/09/2011,0 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Huelva,Punta Umbría,Playa Punta Umbria,3,@akizuky_,681797,4115643,29,19/09/2011,0 UFC/100 mL,7 UFC/100 mL,Sin Calificar
Andalucía,Huelva,Punta Umbría,Playa Punta Umbria,4,@akizuky_,681264,4115970,29,19/09/2011,7 UFC/100 mL,5 UFC/100 mL,Sin Calificar
Andalucía,Huelva,Punta Umbría,Playa Punta Umbria,5,@akizuky_,680437,4116408,29,19/09/2011,0 UFC/100 mL, 0 UFC/100 mL,Sin Calificar
Andalucía,Huelva,Punta Umbría,Playa Punta Umbria,6,@akizuky_,679791,4116775,29,19/09/2011,5 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Algarrobo,Playa Algarrobo,1,@KnoMorales,406045,4067353,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Benalmádena,Playa Bil Bil - Arroyo De La Miel,2,@KnoMorales,363439,4050597,30,19/09/2011,32 UFC/100 mL,40 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Benalmádena,Playa Bil Bil - Arroyo De La Miel,3,@KnoMorales,362962,4050114,30,19/09/2011,9 UFC/100 mL,29 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Benalmádena,Playa Fuente De La Salud,1,@KnoMorales,365072,4051682,30,19/09/2011,18 UFC/100 mL,5 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Benalmádena,Playa La Yuca - Arroyohondo,2,@KnoMorales,360823,4049637,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Benalmádena,Playa Malapesquera - Santa Ana,1,@KnoMorales,364020,4051010,30,19/09/2011,56 UFC/100 mL,53 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Benalmádena,Playa Torremuelle - Carvajal,1,@KnoMorales,359005,4049147,30,19/09/2011,17 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Benalmádena,Playa Torrevigia - Torrequebrada,1,@KnoMorales,362466,4049695,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Casares,Playa Ancha,1,@KnoMorales,300816,4027897,30,19/09/2011,0 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Casares,Playa La Paloma,1,@KnoMorales,302275,4029410,30,19/09/2011,0 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Estepona,Playa Arroyo Vaquero,1,@penyaskito,304075,4031551,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Estepona,Playa El Cristo,1,@penyaskito,306032,4032528,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Estepona,Playa Guadalmansa,1,@er_benji,306032,4032528,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Estepona,Playa La Galera-dorada,1,@er_benji,303428,4030735,30,19/09/2011,0 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Estepona,Playa La Rada,2,@penyaskito,307462,4032873,30,19/09/2011,0 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Estepona,Playa La Rada,3,@penyaskito,308504,4033744,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Estepona,Playa Punta De La Plata,1,@KnoMorales,310942,4034270,30,19/09/2011,4 UFC/100 mL,5 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Estepona,Playa Saladillo-casasola,1,@penyaskito,318232,4037280,30,19/09/2011,12 UFC/100 mL,11 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Fuengirola,Playa Boliches-gaviotas,1,@KnoMorales,355859,4046747,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Fuengirola,Playa Carvajal,1,@KnoMorales,357706,4048568,30,19/09/2011,79 UFC/100 mL,9 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Fuengirola,Playa El Castillo,1,@KnoMorales,354458,4043589,30,19/09/2011,5 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Fuengirola,Playa Fuengirola,1,@KnoMorales,355110,4045087,30,19/09/2011,45 UFC/100 mL,18 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Fuengirola,Playa San Francisco,1,@KnoMorales,355359,4045807,30,19/09/2011,0 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Fuengirola,Playa Santa Amalia,1,@KnoMorales,354713,4044254,30,19/09/2011,4 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Fuengirola,Playa Torreblanca,1,@KnoMorales,356667,4047827,30,19/09/2011,9 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa Baños Del Carmen,1,@Vzy_,376681,4065030,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa Campo De Golf,1,@KnoMorales,369189,4058135,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa Cemento,1,@KnoMorales,381304,4064092,30,19/09/2011,10 UFC/100 mL,7 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa Chanquete,1,@KnoMorales,379647,4064458,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa El Candado,1,@KnoMorales,380005,4064190,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa El Palo,1,@KnoMorales,378800,4064623,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa Guadalmar,1,@KnoMorales,369620,4058608,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa La Araña,1,@KnoMorales,381848,4064009,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa La Caleta,1,@KnoMorales,375262,4065104,30,19/09/2011,0 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa La Caleta,2,@KnoMorales,374618,4064898,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa Malagueta,1,@KnoMorales,374013,4064463,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa Misericordia,1,@KnoMorales,371266,4061550,30,19/09/2011,4 UFC/100 mL,6 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa Misericordia,2,@KnoMorales,370804,4060337,30,19/09/2011,4 UFC/100 mL,8 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa Pedregalejos-acacias,1,@KnoMorales,377802,4064838,30,19/09/2011,4 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa Peñon Del Cuervo,1,@KnoMorales,380950,4064059,30,19/09/2011,9 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Málaga,Playa San Andres,1,@KnoMorales,372128,4063100,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Manilva,Playa Chullera,1,@KnoMorales,298720,4022454,30,19/09/2011,0 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Manilva,Playa El Castillo,1,@KnoMorales,299472,4024382,30,19/09/2011,0 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Manilva,Playa Sabinillas,1,@KnoMorales,300206,4026232,30,19/09/2011,6 UFC/100 mL,12 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Manilva,Playa Sabinillas,5,@KnoMorales,300377,4027589,30,19/09/2011,0 UFC/100 mL,7 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Marbella,Playa Artola,2,@KnoMorales,342962,4039421,30,19/09/2011,12 UFC/100 mL,5 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Marbella,Playa El Cable-rio Real,1,@KnoMorales,333860,4041969,30,19/09/2011,0 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Marbella,Playa Guadalmina-san Pedro,1,@KnoMorales,322153,4038371,30,19/09/2011,11 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Marbella,Playa La Fontanilla-faro,1,@KnoMorales,329923,4042018,30,19/09/2011,4 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Marbella,Playa Las Chapas,1,@KnoMorales,341866,4039696,30,19/09/2011,4 UFC/100 mL,7 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Marbella,Playa Los Monteros,1,@KnoMorales,336648,4041188,30,19/09/2011,0 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Marbella,Playa Nagueles,1,@KnoMorales,328846,4041927,30,19/09/2011,0 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Marbella,Playa Puerto Banus,1,@KnoMorales,325356,4040230,30,19/09/2011,93 UFC/100 mL,5 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Marbella,Playa Rio Verde,1,@KnoMorales,326626,4041242,30,19/09/2011,4 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Marbella,Playa Venus-bajadilla,1,@KnoMorales,331502,4042017,30,19/09/2011,5 UFC/100 mL,8 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Mijas,Playa Butiplaya,1,@KnoMorales,348859,4040370,30,19/09/2011,0 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Mijas,Playa Calahonda,1,@KnoMorales,345568,4039321,30,19/09/2011,4 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Mijas,Playa La Cala,1,@KnoMorales,349818,4041267,30,19/09/2011,0 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Mijas,Playa La Campana,1,@KnoMorales,352929,4041641,30,19/09/2011,0 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Mijas,Playa Riviera,1,@KnoMorales,347241,4039678,30,19/09/2011,16 UFC/100 mL,5 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Nerja,Playa Burriana,1,@KnoMorales,422471,4067565,30,19/09/2011,4 UFC/100 mL,5 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Nerja,Playa Calas Occidentales,1,@KnoMorales,421965,4067136,30,19/09/2011,19 UFC/100 mL,16 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Nerja,Playa Calas Orientales(maro),1,@KnoMorales,425587,4068116,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Nerja,Playa Playazo,1,@KnoMorales,419675,4067021,30,19/09/2011,4 UFC/100 mL,8 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Nerja,Playa Torrecilla,1,@KnoMorales,421358,4066799,30,19/09/2011,8 UFC/100 mL,19 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Rincón de la Victoria,Playa Cala Del Moral,2,@arquio,383521,4064168,30,19/09/2011,34 UFC/100 mL,29 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Rincón de la Victoria,Playa Los Rubios,1,@arquio,389304,4063791,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Rincón de la Victoria,Playa Rincon Victoria,2,@arquio,385505,4064418,30,19/09/2011,4 UFC/100 mL,6 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Rincón de la Victoria,Playa Rincon Victoria,3,@arquio,384917,4064183,30,19/09/2011,18 UFC/100 mL,35 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Rincón de la Victoria,Playa Torre Benagalbon,1,@arquio,387221,4063815,30,19/09/2011,4 UFC/100 mL,6 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Torremolinos,Playa Bajondillo,1,@dacmail,366453,4054081,30,19/09/2011,42 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Torremolinos,Playa La Carihuela,1,@dacmail,365571,4052627,30,19/09/2011,64 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Torremolinos,Playa La Carihuela,2,@dacmail,365352,4052211,30,19/09/2011,50 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Torremolinos,Playa Los Alamos,1,@dacmail,367865,4056369,30,19/09/2011,17 UFC/100 mL,12 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Torremolinos,Playa Playamar,1,@dacmail,367318,4055555,30,19/09/2011,19 UFC/100 mL,16 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Torremolinos,Playa Playamar,2,@dacmail,366765,4054643,30,19/09/2011,20 UFC/100 mL,9 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Torrox,Playa El Morche,1,,,,,,,,
Andalucía,Málaga,Torrox,Playa Ferrara,1,,,,,,,,
Andalucía,Málaga,Torrox,Playa Peñoncillo,1,,,,,,,,
Andalucía,Málaga,Torrox,Playa Calaceite,1,,,,,,,,
Andalucía,Málaga,Torrox,Playa Cenicero-las Lindes,1,,,,,,,,
Andalucía,Málaga,Torrox,Playa Vilches,1,,,,,,,,
Andalucía,Málaga,Vélez-Málaga,Playa Baja Mar-almayate,1,,,,,,,,
Andalucía,Málaga,Vélez-Málaga,Playa Baja Mar-almayate,2,,,,,,,,
Andalucía,Málaga,Vélez-Málaga,Playa Benajarafe,2,,,,,,,,
Andalucía,Málaga,Vélez-Málaga,Playa Benajarafe,3,,,,,,,,
Andalucía,Málaga,Vélez-Málaga,Playa Chilchez,1,,,,,,,,
Andalucía,Málaga,Vélez-Málaga,Playa La Caleta,1,,,,,,,,
Andalucía,Málaga,Vélez-Málaga,Playa Lagos,1,,,,,,,,
Andalucía,Málaga,Vélez-Málaga,Playa Torre Del Mar,1,Raquel,402612,4066596,30,19/09/2011,4 UFC/100 mL,7 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Vélez-Málaga,Playa Torre Del Mar,2,Raquel,403565,4067452,30,19/09/2011,4 UFC/100 mL,4 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Vélez-Málaga,Playa Torre Del Mar,3,Raquel,402124,4065958,30,19/09/2011,4 UFC/100 mL,9 UFC/100 mL,Sin Calificar
Andalucía,Málaga,Vélez-Málaga,Playa Valle Niza,1,,,,,,,,
Andalucía,Almería,Lúcar,Balsa Cela Lúcar,1,,,,,,,,
Andalucía,Cádiz,Arcos de la Frontera,Embalse Arcos Arcos De La Frontera,1,@guadabornos,251490,4072425,30,21/09/2011,31 UFC/100 mL,10 UFC/100 mL,Sin Calificar
Andalucía,Cádiz,Bornos,Embalse Bornos Bornos,2,@guadabornos,255447,4076994,30,21/09/2011,695 UFC/100 mL,182 UFC/100 mL,Sin Calificar
Andalucía,Cádiz,Zahara,Rio Arroyomolinos Zahara,1,,,,,,,,
Andalucía,Granada,Albolote,Embalse Cubillas Albolote,1,marnezz,440658,4126412,30,19/09/2011,1 UFC/100 mL,17 UFC/100 mL,Sin Calificar
Andalucía,Granada,Arenas del Rey,Embalse Bermejales Arenas Del Rey,1,marnezz,421218,4094894,30,19/09/2011,320 UFC/100 mL,1 UFC/100 mL,Sin Calificar
Andalucía,Granada,Guajares (Los),Rio Toba Guajares (los),1,marnezz,444065,4079627,30,22/08/2011,22 UFC/100 mL,39 UFC/100 mL,Sin Calificar
Andalucía,Granada,Güejar Sierra,Rio Genil Güejar Sierra,1,marnezz,463537,4111062,30,19/09/2011,24 UFC/100 mL,84 UFC/100 mL,Sin Calificar
Andalucía,Granada,Güejar Sierra,Rio Maitena Güejar Sierra,1,marnezz,463062,4111751,30,19/09/2011,53 UFC/100 mL,170 UFC/100 mL,Sin Calificar
Andalucía,Granada,Huéscar,Manantial Fuencaliente Huéscar,1,marnezz,542141,4184106,30,19/09/2011,6 UFC/100 mL,5 UFC/100 mL,Sin Calificar
Andalucía,Granada,Orce,Manantial Fuencaliente Orce,1,marnezz,544157,4175991,30,19/09/2011,4 UFC/100 mL,12 UFC/100 mL,Sin Calificar
Andalucía,Jaén,Andújar,Embalse Encinarejo Andújar,1,,,,,,,,
Andalucía,Jaén,Andújar,Rio Jandula Andújar,1,,,,,,,,
Andalucía,Jaén,Baños de la Encina,Embalse Rumblar Baños De La Encina,1,,,,,,,,
Andalucía,Jaén,Cazorla,Rio Guadalquivir Cazorla,2,,,,,,,,
Andalucía,Jaén,Cazorla,Rio Linarejos Cazorla,1,,,,,,,,
Andalucía,Jaén,Santiago-Pontones,Rio Borosa Santiago-pontones,1,,,,,,,,
Andalucía,Jaén,Siles,Arroyo Los Molinos Siles,1,,,,,,,,
Andalucía,Jaén,Villacarrillo,Rio Aguascebas Villacarrillo,1,,,,,,,,
Andalucía,Jaén,Villanueva del Arzobispo,Rio Guadalquivir Villanueva Del Arzobispo,1,,,,,,,,
Andalucía,Málaga,Algatocín,Rio Genal Algatocín,1,@Vzy_,299084,4049417,30,8/08/2011,809 UFC/100 mL,0 UFC/100 mL,Sin calificar
Andalucía,Málaga,Ardales,Embalse Conde De Guadalhorce Ardales,2,,,,,,,,
Andalucía,Málaga,Ardales,Embalse Conde De Guadalhorce Ardales,3,,,,,,,,
Andalucía,Málaga,Casares,Manantial Hedionda Casares,1,,,,,,,,
Andalucía,Málaga,Jubrique,Rio Genal Jubrique,1,@Vzy_,299184,4049584,30,8/08/2011,700 UFC/100 mL,4 UFC/100 mL,Sin calificar
Andalucía,Málaga,Viñuela,Embalse La Viñuela Viñuela,2,,,,,,,,
Andalucía,Sevilla,San Nicolás del Puerto,Rivera Del Hueznar San Nicolás Del Puerto,1,@arquio,267236,4208933,30,16/08/2011,120 UFC/100 mL,0 UFC/100 mL,Sin Calificar
Aragón,Huesca,Bierge,Rio Alcanadre Bierge,1,,,,,,,,
Aragón,Huesca,Biescas,Embalse Bubal Biescas 02,1,,,,,,,,
Aragón,Huesca,Boltaña,Rio Ara Boltaña,1,,,,,,,,
Aragón,Huesca,Puebla de Castro (La),Embalse Joaquin Costa Puebla De Castro (la),1,,,,,,,,
Aragón,Huesca,Puértolas,Rio Cinca Puértolas,1,,,,,,,,
Aragón,Huesca,Puértolas,Rio Vellos Puértolas,1,,,,,,,,
Aragón,Huesca,Sallent de Gállego,Embalse Lanuza Sallent De Gállego,1,,,,,,,,
Aragón,Huesca,Valle de Hecho,Rio Subordan Valle De Hecho,1,,,,,,,,
Aragón,Teruel,Beceite,Rio Matarraña Beceite,1,,,,,,,,
Aragón,Teruel,Teruel,Embalse E. Arquillo De San B Teruel,1,,,,,,,,
Aragón,Teruel,Valbona,Embalse Valbona Valbona,1,,,,,,,,
Aragón,Zaragoza,Luesia,Rio Arba De Luesia Luesia,1,,,,,,,,
Asturias,Asturias,Caravia,Playa Arenal De Morís,1,@anamoreyen,324140,4816071,30,17/09/2012,3 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Caravia,Playa De La Espasa,1,@anamoreyen,321199,4816184,30,17/09/2012,9 UFC/100 mL,15 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Carreño,Playa Carranques,1,@anamoreyen,278578,4828900,30,2/07/2012,52 UFC/100 mL,13 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Carreño,Playa Les Huelgues,1,@anamoreyen,277926,4829409,30,18/06/2012,0 UFC/100 mL,4 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Carreño,Playa Palmera,1,@anamoreyen,277312,4829979,30,18/06/2012,34 UFC/100 mL,16 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Carreño,Playa Xivares,1,@anamoreyen,280492,4828036,30,18/06/2012,21 UFC/100 mL,16 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Castrillón,Playa Arnao,1,@anamoreyen,259406,4829483,30,17/09/2012,300 UFC/100 mL,89 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Castrillón,Playa De Salinas,1,@anamoreyen,261661,4829836,30,17/09/2012,150 UFC/100 mL,197 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Castrillón,Playa De Salinas,2,@anamoreyen,260647,4829565,30,17/09/2012,300 UFC/100 mL,180 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Castrillón,Playa Del Sablón De Bayas,1,@anamoreyen,738838,4829383,29,17/09/2012,0 UFC/100 mL,4 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Castrillón,Playa San Juan De Nieva,1,@anamoreyen,262521,4830506,30,17/09/2012,12 UFC/100 mL,13 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Castrillón,Playa Santa María Del Mar,1,@anamoreyen,258060,4829102,30,17/09/2012,0 UFC/100 mL,65 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Castropol,Playa Arnao,1,@anamoreyen,659875,4823875,29,17/09/2012,11 UFC/100 mL,6 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Castropol,Playa Peñarronda,1,@anamoreyen,662000,4824575,29,17/09/2012,8 UFC/100 mL,7 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Coaña,Playa Arnelles,1,@anamoreyen,683330,4825767,29,17/09/2012,5 UFC/100 mL,2 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Colunga,Playa De La Isla,1,@anamoreyen,320213,4816726,30,17/09/2012,20 UFC/100 mL,40 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Colunga,Playa De La Isla,2,@anamoreyen,320363,4816593,30,17/09/2012,8 UFC/100 mL,8 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Colunga,Playa La Griega,1,@anamoreyen,317389,4819339,30,17/09/2012,150 UFC/100 mL,60 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Colunga,Playa Lastres,1,@anamoreyen,316609,4819955,30,17/09/2012,0 UFC/100 mL,7 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Cudillero,Playa Concha De Artedo,1,@anamoreyen,727426,4827529,29,17/09/2012,12 UFC/100 mL,3 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Cudillero,Playa San Pedro De Bocamar,1,@anamoreyen,724547,4829140,29,17/09/2012,58 UFC/100 mL,9 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Franco (El),Playa Castello,1,@anamoreyen,676937,4824948,29,17/09/2012,0 UFC/100 mL,14 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Franco (El),Playa Porcia,1,@anamoreyen,671706,4825726,29,17/09/2012,150 UFC/100 mL,140 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Franco (El),Playa Porcia,2,@anamoreyen,671660,4825596,29,24/09/2012,0 UFC/100 mL,11 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Franco (El),Playa Pormenande,1,@anamoreyen,675575,4825969,29,17/09/2012,0 UFC/100 mL,2 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa Arbeyal,1,@anamoreyen,282479,4825133,30,19/09/2012,10 UFC/100 mL,7 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa Arbeyal,2,@anamoreyen,282636,4825009,30,19/09/2012,7 UFC/100 mL,7 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa Estaño,1,@anamoreyen,290285,4825192,30,17/09/2012,0 UFC/100 mL,13 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa Peñarrubia,1,@anamoreyen,288115,4825684,30,17/09/2012,0 UFC/100 mL,120 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa Poniente,1,@anamoreyen,284135,4824788,30,17/09/2012,0 UFC/100 mL,125 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa Poniente,2,@anamoreyen,284417,4824861,30,17/09/2012,3 UFC/100 mL,23 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa San Lorenzo,1,@anamoreyen,285295,4824806,30,19/09/2012,3 UFC/100 mL,3 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa San Lorenzo,2,@anamoreyen,285728,4824649,30,17/09/2012,3 UFC/100 mL,85 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa San Lorenzo,3,@anamoreyen,286165,4824694,30,17/09/2012,0 UFC/100 mL,23 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa San Lorenzo,4,@anamoreyen,286449,4825006,30,17/09/2012,0 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa San Lorenzo,5,@anamoreyen,286907,4825363,30,17/09/2012,0 UFC/100 mL,7 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gijón,Playa Serín,1,@anamoreyen,289290,4825481,30,17/09/2012,3 UFC/100 mL,190 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gozón,Playa Bañugues,1,@anamoreyen,273495,4834994,30,10/09/2012,5 UFC/100 mL,3 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gozón,Playa De Xagó,1,@anamoreyen,264692,4832598,30,10/09/2012,200 UFC/100 mL,92 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gozón,Playa De Xagó,2,@anamoreyen,264176,4832126,30,10/09/2012,190 UFC/100 mL,36 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gozón,Playa Luanco,1,@anamoreyen,275269,4833539,30,10/09/2012,4 UFC/100 mL,0 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gozón,Playa San Pedro De Antromero,1,@anamoreyen,276477,4831692,30,10/09/2012,380 UFC/100 mL,160 UFC/100 mL,Zona Apta para el baño
Asturias,Asturias,Gozón,Playa Verdicio,1,@anamoreyen,267966,4834704,30,10/09/2012,0 UFC/100 mL,1 UFC/100 mL,Zona Apta para el baño
